id,yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,citizenship,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,isForcedLabour,isSexualExploit,isOtherExploit,isAbduction,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
46364,2018,Hotline,Female,27--29,Adult,-99,US,-99,1,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46768,2018,Hotline,Female,30--38,Adult,Adult,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,0,0,1,0,0
46769,2018,Hotline,Female,30--38,Adult,Minor,US,1,1,1,-99,-99,1,1,-99,-99,0,1,0,0,0,0,1,0
46770,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,-99,1,1,-99,0,1,0,0,1,0,0,0
46771,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
46772,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
46773,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,0,0,1,0,1
46774,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
46775,2018,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,1,-99,-99,1,1,-99,0,1,0,0,1,0,0,0
46776,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46777,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46778,2018,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
46779,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
46780,2018,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,1,-99,1,-99,1,0,1,0,0,0,0,1,0
46781,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46782,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46783,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46784,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46785,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46786,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46787,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46788,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46789,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46790,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46791,2018,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
46792,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
46793,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
46794,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46795,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,0,0,1,0,0
46796,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
46797,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
46798,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46799,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46800,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46801,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46802,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
46803,2018,Hotline,Female,30--38,Adult,Minor,US,-99,1,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,1,0
46804,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
46805,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46806,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46807,2018,Hotline,Female,30--38,Adult,-99,US,1,-99,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
46808,2018,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,1,1,1,-99,-99,0,1,0,0,1,0,0,0
46809,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46810,2018,Hotline,Female,30--38,Adult,Adult,US,1,1,1,1,1,-99,1,1,-99,0,1,0,0,1,0,0,0
46811,2018,Hotline,Female,30--38,Adult,-99,US,1,1,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
46812,2018,Hotline,Female,30--38,Adult,Adult,US,1,1,-99,1,1,1,1,-99,-99,0,1,0,0,-99,-99,-99,-99
46813,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46814,2018,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,-99,1,1,1,-99,-99,0,1,0,0,1,0,0,0
46815,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
46816,2018,Hotline,Female,30--38,Adult,Minor,US,-99,1,-99,1,1,1,-99,-99,-99,0,1,0,0,0,0,1,0
46817,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,0,1,0,0
46818,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,1,0
46819,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
46820,2018,Hotline,Female,30--38,Adult,-99,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
46821,2018,Hotline,Female,30--38,Adult,Adult,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
46822,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46823,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46824,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
46825,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46826,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46827,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46828,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46829,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46830,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46831,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46832,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46833,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46834,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46835,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46836,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46837,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46838,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46839,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46840,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46841,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46842,2018,Hotline,Female,30--38,Adult,-99,US,1,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46843,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46844,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46845,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46846,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46847,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46848,2018,Hotline,Female,30--38,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46849,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46850,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46851,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46852,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46853,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46854,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46855,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46856,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
46857,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46858,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46859,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46860,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46861,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46862,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46863,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,0,0,0,1
46864,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46865,2018,Hotline,Female,30--38,Adult,-99,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,0,0,0,1
46866,2018,Hotline,Female,30--38,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
46867,2018,Hotline,Female,30--38,Adult,Adult,US,-99,-99,1,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47021,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
47022,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
47023,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
47024,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
47025,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,-99,-99,1,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
47026,2018,Hotline,Female,39--47,Adult,Minor,US,-99,1,-99,1,1,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
47027,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
47028,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47029,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,1,-99,-99,1,1,-99,1,0,1,0,0,1,0,0,0
47030,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47031,2018,Hotline,Female,39--47,Adult,Adult,US,-99,1,1,1,1,-99,1,-99,-99,0,1,0,0,0,1,0,0
47032,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47033,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47034,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47035,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
47036,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47037,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47038,2018,Hotline,Female,39--47,Adult,Adult,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,0,0,1
47039,2018,Hotline,Female,39--47,Adult,-99,US,1,1,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47040,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47041,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,1,0,0
47042,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47043,2018,Hotline,Female,39--47,Adult,Adult,US,1,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47044,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47045,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47046,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47047,2018,Hotline,Female,39--47,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47048,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47049,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47050,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
47051,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47052,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47053,2018,Hotline,Female,39--47,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47054,2018,Hotline,Female,39--47,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
47129,2018,Hotline,Female,48+,Adult,-99,US,1,-99,1,1,1,1,-99,-99,-99,0,1,0,0,1,0,0,0
47130,2018,Hotline,Female,48+,Adult,Minor,US,-99,-99,1,-99,1,1,-99,1,-99,0,1,0,0,0,0,1,0
47131,2018,Hotline,Female,48+,Adult,Minor,US,-99,-99,-99,1,1,1,-99,-99,-99,0,1,0,0,0,0,1,0
47132,2018,Hotline,Female,48+,Adult,Adult,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47133,2018,Hotline,Female,48+,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47134,2018,Hotline,Female,48+,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
47135,2018,Hotline,Female,48+,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47136,2018,Hotline,Female,48+,Adult,Adult,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
47137,2018,Hotline,Female,48+,Adult,-99,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47138,2018,Hotline,Female,48+,Adult,Adult,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47139,2018,Hotline,Female,48+,Adult,Adult,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
47140,2018,Hotline,Female,48+,Adult,Adult,US,1,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
48426,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
48427,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,1,0
48428,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
48429,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
48430,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48431,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48432,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48433,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,1,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48434,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48435,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48436,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,1,0
48437,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48438,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,1,0
48439,2018,Hotline,Female,9--17,Minor,Minor,US,1,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
48440,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,1,1,1,-99,-99,0,1,0,0,1,1,0,0
48441,2018,Hotline,Female,9--17,Minor,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
48442,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,1,1,1,1,-99,-99,-99,0,1,0,0,0,0,1,0
48443,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
48444,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48445,2018,Hotline,Female,9--17,Minor,Minor,US,1,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48446,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,1,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48447,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
48448,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
48449,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
48450,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48451,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48452,2018,Hotline,Female,9--17,Minor,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
48453,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48454,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,1,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
48455,2018,Hotline,Female,9--17,Minor,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48456,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48457,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48458,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
48459,2018,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48460,2018,Hotline,Female,9--17,Minor,Minor,US,1,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
48461,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48462,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
48463,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48464,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,-99,-99,-99,-99,-99
48465,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48466,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
48467,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48468,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,0,0,1
48469,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,0,0,1
48470,2018,Hotline,Female,9--17,Minor,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
48471,2018,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,0,0,1
