yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,citizenship,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,isForcedLabour,isSexualExploit,isOtherExploit,isAbduction,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,1,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
2017,Hotline,Female,9--17,Minor,Minor,US,1,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,-99,0,0,0,1
2017,Hotline,Female,9--17,Minor,Minor,US,1,-99,1,-99,1,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,0,0,0,1
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,0,0,1,0
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,0,0,1,0
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2017,Hotline,Female,9--17,Minor,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,18--20,Adult,-99,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,1,1,-99,1,-99,1,1,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,1,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,1,1,1,-99,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,Minor,US,1,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,1,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,1,1,1,1,1,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,1,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,1,-99,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,0,1,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,0,1,0,1
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,1,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,-99,1,-99,1,1,1,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,1,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,1,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,1,1,1,1,-99,-99,-99,0,1,0,0,1,0,1,0
2018,Hotline,Female,18--20,Adult,Minor,US,1,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,1,1,-99,-99,1,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,1,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,18--20,Adult,-99,US,1,-99,-99,-99,1,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,Minor,US,1,-99,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,1,1,1,-99,1,1,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,1,1,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,18--20,Adult,Minor,US,1,1,1,1,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,1,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,0,1,0,0
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,1,-99,1,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,1,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Adult,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,1,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Adult,US,-99,1,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,1
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,1,1,1,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,Minor,US,1,1,-99,1,1,1,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,-99,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Minor,US,1,1,-99,1,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Adult,US,1,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,1,1,1,1,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,1,1,-99,1,1,-99,1,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Adult,US,-99,1,1,1,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,1,-99,-99,-99,1,1,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Adult,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,0,0,0,1
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,Adult,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,Adult,US,1,1,-99,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Adult,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,1,1,1,1,1,1,1,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,-99,1,1,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,Adult,US,1,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,1,-99,1,1,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,1,-99,1,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
2018,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
